timestamp,isLooking,lm0_x,lm0_y,lm1_x,lm1_y,lm2_x,lm2_y,lm3_x,lm3_y,lm4_x,lm4_y,lm5_x,lm5_y,lm6_x,lm6_y,lm7_x,lm7_y,lm8_x,lm8_y,lm9_x,lm9_y,lm10_x,lm10_y,lm11_x,lm11_y,lm12_x,lm12_y,lm13_x,lm13_y,lm14_x,lm14_y,lm15_x,lm15_y,lm16_x,lm16_y,lm17_x,lm17_y,lm18_x,lm18_y,lm19_x,lm19_y,lm20_x,lm20_y,lm21_x,lm21_y,lm22_x,lm22_y,lm23_x,lm23_y,lm24_x,lm24_y,lm25_x,lm25_y,lm26_x,lm26_y,lm27_x,lm27_y,lm28_x,lm28_y,lm29_x,lm29_y,lm30_x,lm30_y,lm31_x,lm31_y,lm32_x,lm32_y,lm33_x,lm33_y,lm34_x,lm34_y,lm35_x,lm35_y,lm36_x,lm36_y,lm37_x,lm37_y,lm38_x,lm38_y,lm39_x,lm39_y,lm40_x,lm40_y,lm41_x,lm41_y,lm42_x,lm42_y,lm43_x,lm43_y,lm44_x,lm44_y,lm45_x,lm45_y,lm46_x,lm46_y,lm47_x,lm47_y,lm48_x,lm48_y,lm49_x,lm49_y,lm50_x,lm50_y,lm51_x,lm51_y,lm52_x,lm52_y,lm53_x,lm53_y,lm54_x,lm54_y,lm55_x,lm55_y,lm56_x,lm56_y,lm57_x,lm57_y,lm58_x,lm58_y,lm59_x,lm59_y,lm60_x,lm60_y,lm61_x,lm61_y,lm62_x,lm62_y,lm63_x,lm63_y,lm64_x,lm64_y,lm65_x,lm65_y,lm66_x,lm66_y,lm67_x,lm67_y,lm68_x,lm68_y,lm69_x,lm69_y,lm70_x,lm70_y,lm71_x,lm71_y,lm72_x,lm72_y,lm73_x,lm73_y,lm74_x,lm74_y,lm75_x,lm75_y,lm76_x,lm76_y,lm77_x,lm77_y,lm78_x,lm78_y,lm79_x,lm79_y,lm80_x,lm80_y,lm81_x,lm81_y,lm82_x,lm82_y,lm83_x,lm83_y,lm84_x,lm84_y,lm85_x,lm85_y,lm86_x,lm86_y,lm87_x,lm87_y,lm88_x,lm88_y,lm89_x,lm89_y,lm90_x,lm90_y,lm91_x,lm91_y,lm92_x,lm92_y,lm93_x,lm93_y,lm94_x,lm94_y,lm95_x,lm95_y,lm96_x,lm96_y,lm97_x,lm97_y,gaze_pitch,gaze_yaw,head_pitch,head_yaw,head_roll,relative_pitch,relative_yaw
1766107182691,1,233.00226,381.5721,232.60922,387.35376,232.3856,392.83936,232.12398,398.70703,231.94635,404.45114,232.11578,410.11386,232.76978,416.33167,234.14485,421.88147,235.63977,427.2568,238.78342,432.74677,241.80696,438.17245,246.1863,442.88223,250.09454,447.5393,254.65675,451.83115,259.75275,455.43594,265.48407,457.7845,271.3221,459.28687,276.5797,459.88654,281.8308,458.89572,286.3893,456.81744,290.52084,453.88644,293.645,450.30637,297.29324,446.23557,300.11298,442.01093,303.32986,437.06827,305.42795,431.9512,307.69095,426.9271,309.60074,421.54648,311.6166,416.44498,313.40594,410.61032,315.04352,405.50253,315.95102,399.75873,317.10645,394.69186,250.69264,377.33136,257.92435,372.27118,264.2677,372.62717,270.8675,373.8069,276.63522,375.47775,276.28986,379.89514,270.44226,378.20517,264.01236,377.50476,256.97137,376.79303,289.7596,377.93683,295.34494,377.8479,300.89505,378.92093,305.69138,381.1113,309.80954,388.11987,305.34622,385.33224,300.31085,383.6045,294.90463,382.55826,289.10385,382.174,282.84995,387.38455,282.58698,394.44504,281.978,401.12146,282.52835,407.78397,269.41507,410.7398,274.69998,412.21817,280.27676,413.80713,284.03214,413.67468,287.9637,413.7931,255.66606,384.8237,259.971,383.07678,263.89062,382.766,268.30695,384.36935,271.5426,387.24396,267.8194,387.57843,263.61877,387.25446,259.48727,386.5214,290.35257,390.5453,294.26437,388.51917,298.6847,389.14343,301.77206,390.69592,303.9489,393.0326,300.4166,394.21036,297.67874,393.94495,293.91354,392.55518,260.1711,425.97913,267.13055,422.3142,275.8621,421.43948,278.8651,422.25412,281.88034,422.74088,287.06897,425.8577,289.0586,431.32162,285.45505,433.90527,280.86978,434.9203,276.3515,433.9665,269.90344,432.85904,264.21085,429.9885,261.29694,425.78165,269.66458,424.80826,278.2795,425.44418,283.65,427.7162,287.87888,431.09088,282.64743,429.93796,276.94662,429.36212,269.05103,427.29214,263.88467,385.3125,297.92377,391.3195,0.1839834,-0.0015489592,-0.06507512,0.19769435,2.7938752,0.24905851,-0.1992433
1766107183288,1,233.03024,380.9755,232.6296,387.05487,232.4087,392.69382,232.16904,398.6824,232.0466,404.52884,232.41705,410.49222,233.23915,416.66837,234.6057,422.48856,236.18034,428.00513,239.33899,433.68768,242.30257,439.09595,246.61484,443.88226,250.55743,448.3819,255.09987,452.55072,260.23843,455.96835,265.9681,458.34244,271.8597,459.62466,277.35266,460.15988,282.78177,459.04407,287.5783,456.92554,291.86575,453.92764,295.25992,450.395,299.05475,446.3523,302.02933,442.13046,305.16034,437.19183,307.19897,432.04523,309.15955,426.99908,310.99115,421.6095,312.8081,416.47803,314.3101,410.59155,315.6896,405.49527,316.55127,399.72723,317.6082,394.64786,251.76978,377.3925,258.99918,372.4147,265.36722,372.74603,272.01392,373.92456,277.73224,375.593,277.41373,380.0497,271.5163,378.36334,265.0218,377.61115,258.14328,376.8766,290.81143,378.23926,296.64478,378.33395,302.44717,379.4551,307.36798,381.44382,311.57077,388.31805,307.04352,385.67346,301.72952,384.11597,296.13095,382.9782,290.1025,382.48117,283.56198,387.57953,283.06738,394.77966,282.17554,401.54678,282.40765,408.35577,269.70734,411.2133,274.94955,412.74588,280.45166,414.34906,284.3778,414.3189,288.56186,414.2327,256.55908,384.8426,260.8349,383.08282,264.80408,382.76965,269.4028,384.37857,272.5784,387.27808,268.8021,387.70355,264.52753,387.33307,260.32886,386.59543,291.4013,390.73828,295.3699,388.7285,299.97168,389.32825,303.2446,390.9323,305.56165,393.2628,301.7888,394.3924,298.93924,394.17023,295.04654,392.7223,260.718,426.5601,267.38034,422.98273,275.76596,422.2376,278.80624,422.99762,281.93082,423.56744,287.31064,426.59634,289.86887,431.83414,286.1246,434.28494,281.44666,435.25494,276.88828,434.47766,270.68896,433.3308,264.97058,430.5123,261.87332,426.3793,269.93237,425.59344,278.26193,426.18054,283.86066,428.42255,288.61124,431.76132,283.4199,430.2191,277.60312,429.8071,269.77087,427.7142,264.8073,385.31778,299.2784,391.50586,0.19473639,0.066219434,-0.032248765,0.191302,2.8145757,0.22698516,-0.12508257
1766107183862,1,233.12462,381.9333,232.6965,387.986,232.54097,393.68332,232.31789,399.72656,232.28665,405.83795,232.82668,411.9636,233.83119,417.97446,235.15828,423.77704,236.73674,429.18222,239.86366,434.8828,242.75035,440.06958,246.99754,444.71805,250.95036,448.99933,255.3621,453.03754,260.50745,456.28842,266.1339,458.676,272.04285,459.81393,277.49924,460.3418,282.91492,459.21704,287.66324,457.13794,291.95032,454.1234,295.31424,450.6468,299.05786,446.5796,302.01416,442.43375,305.1444,437.54474,307.16156,432.32047,309.11813,427.34933,310.95413,421.98947,312.73944,416.9727,314.2441,411.1943,315.51382,406.1964,316.30463,400.50327,317.29193,395.62186,252.27293,377.4717,259.4145,372.52487,265.703,372.7592,272.32852,373.924,277.96725,375.59396,277.64575,380.04388,271.7928,378.35956,265.33224,377.61932,258.49896,376.9163,290.78494,378.26245,296.62674,378.41925,302.42612,379.5277,307.35083,381.64197,311.51083,388.51617,307.01044,385.798,301.72473,384.23773,296.1484,383.05426,290.09903,382.51205,283.6024,387.65152,283.0943,394.75208,282.1902,401.25845,282.45016,407.71185,270.0509,411.1795,275.21585,412.6254,280.57745,414.1718,284.41782,414.22272,288.5466,414.19437,257.01126,384.9383,261.1998,383.18042,265.14957,382.81998,269.69992,384.46317,272.7768,387.3332,269.08713,387.77863,264.81497,387.40714,260.6829,386.6746,291.43652,390.90073,295.3506,389.02237,299.9214,389.68207,303.20682,391.26898,305.50073,393.58237,301.73645,394.62302,298.8986,394.4031,295.0152,392.89395,261.29272,426.61526,267.68573,422.95227,275.85632,422.08078,278.87375,422.85095,281.99274,423.4559,287.4166,426.57974,289.8719,431.91003,286.1882,434.37924,281.57294,435.31137,277.01883,434.58853,270.93356,433.37524,265.38184,430.5536,262.5526,426.42987,270.16226,425.57513,278.3415,426.09735,283.99118,428.40775,288.61435,431.90643,283.5102,430.23184,277.7434,429.8583,270.10156,427.73547,265.0871,385.36523,299.2482,391.74887,0.1990544,0.11343134,-0.036768217,0.19569679,2.8006651,0.23582262,-0.082265444
1766107184462,1,233.20413,383.15775,232.82033,389.0994,232.72589,394.80017,232.53445,400.82486,232.57748,406.96976,233.21317,412.9961,234.3376,418.97955,235.71729,424.68335,237.28822,430.0099,240.34454,435.61084,243.1732,440.7101,247.40372,445.32242,251.31024,449.47842,255.6597,453.33032,260.84808,456.5149,266.38324,458.79077,272.2408,459.87598,277.69196,460.40472,283.0767,459.26752,287.75662,457.18704,292.1022,454.18137,295.44635,450.7232,299.121,446.7036,302.0513,442.56317,305.22107,437.7372,307.2117,432.53262,309.1481,427.53806,310.9706,422.19937,312.7385,417.22134,314.22833,411.51218,315.49393,406.55786,316.26178,400.83536,317.22928,396.03033,252.24765,377.60983,259.39667,372.58167,265.6768,372.7743,272.31122,373.92136,277.95074,375.59842,277.63068,380.04138,271.77185,378.37183,265.3156,377.6356,258.4805,376.97867,290.79752,378.2612,296.65765,378.41855,302.48138,379.5164,307.42752,381.62402,311.5753,388.50668,307.09824,385.7909,301.77148,384.22897,296.20883,383.05078,290.12036,382.5115,283.5816,387.68918,283.08148,394.7476,282.17606,401.26047,282.41507,407.70352,270.0481,411.264,275.2097,412.63312,280.56857,414.17593,284.4157,414.22324,288.54767,414.19962,256.99222,385.008,261.1526,383.20645,265.13187,382.81873,269.68372,384.47803,272.76227,387.39526,269.06976,387.84644,264.79416,387.5045,260.66565,386.76157,291.4525,390.94196,295.3641,389.01996,299.93857,389.67004,303.245,391.25668,305.54028,393.5817,301.778,394.61877,298.9183,394.419,295.02826,392.90588,261.27655,426.79846,267.6874,423.0868,275.83365,422.16675,278.86584,422.92584,281.9864,423.52197,287.43982,426.65167,290.04477,431.9574,286.2512,434.39075,281.60184,435.3334,277.0414,434.62506,270.96863,433.4052,265.39246,430.60187,262.537,426.61154,270.17493,425.71283,278.34357,426.21332,284.0263,428.4677,288.79395,431.99182,283.58054,430.23044,277.7405,429.85672,270.11124,427.73657,265.04907,385.3679,299.27502,391.74664,0.19808759,0.16705278,-0.03224694,0.19197316,2.7999117,0.23033452,-0.024920389
1766107185022,1,232.90198,386.0373,232.5873,391.83716,232.58296,397.44473,232.42097,403.37335,232.51286,409.38452,233.18285,415.18048,234.32272,421.1643,235.69865,426.68338,237.27443,431.8228,240.32803,437.2047,243.1582,442.0676,247.38914,446.539,251.26347,450.5382,255.60341,454.12167,260.78027,457.21368,266.23438,459.23825,271.88242,460.18317,277.2692,460.67795,282.62415,459.5296,287.25464,457.41647,291.623,454.51163,295.02835,451.20712,298.67337,447.40524,301.63278,443.3086,304.94067,438.7088,306.95453,433.77377,308.96686,428.726,310.7157,423.56393,312.46747,418.60205,313.89908,413.03387,315.10077,408.20395,315.9099,402.49722,316.8307,397.74872,251.31903,377.88562,258.43753,372.68106,264.54202,372.79105,271.10825,373.90576,276.83392,375.57755,276.56937,380.0297,270.7596,378.37125,264.27722,377.6385,257.55667,377.08688,290.07306,378.2097,296.02017,378.341,301.92502,379.36868,307.02292,381.5074,311.2612,388.44614,306.7557,385.6513,301.2439,384.07794,295.62936,382.93045,289.37454,382.44507,282.42734,387.73825,281.93057,394.73074,280.99493,401.25153,280.99008,407.63693,269.1436,411.28625,274.29547,412.6218,279.51913,414.1454,283.51126,414.17325,287.84302,414.18387,256.10538,385.21967,260.0773,383.28052,264.2067,382.8571,268.7315,384.53586,271.9126,387.5122,268.1148,387.97076,263.8007,387.64218,259.7533,386.9374,290.64148,390.96744,294.57172,389.01367,299.29303,389.64697,302.62213,391.21213,305.02213,393.56995,301.2246,394.59802,298.2696,394.4164,294.3062,392.91656,260.31818,426.839,266.7989,423.08496,274.86685,422.14883,277.93585,422.8813,281.05637,423.47406,286.89975,426.57935,289.9005,431.92105,285.8942,434.3966,280.93982,435.43024,276.12775,434.77753,270.03778,433.55545,264.4191,430.67728,261.5807,426.65634,269.3967,425.69177,277.57654,426.13242,283.58337,428.35263,288.6411,431.96497,283.0683,430.30182,276.7331,430.07666,269.07858,427.8758,264.05505,385.43463,298.60382,391.7365,0.19644086,0.15482326,-2.8860237E-4,0.17576408,2.795585,0.19672947,-0.020940825
1766107185608,1,232.63617,385.76865,232.26979,391.54694,232.32867,397.2758,232.1849,403.1654,232.30617,409.22314,233.03967,415.04288,234.16908,421.01938,235.5913,426.59802,237.16585,431.75027,240.17322,437.14767,243.01619,442.03043,247.17438,446.48013,251.09816,450.49893,255.49324,454.0675,260.6791,457.03094,266.1174,458.98843,271.8006,459.93222,277.15927,460.44455,282.48804,459.35275,287.12518,457.2815,291.50623,454.40213,294.85895,451.14926,298.51157,447.36285,301.42047,443.2733,304.66565,438.6853,306.61078,433.70477,308.5904,428.69684,310.2413,423.51117,311.8703,418.57217,313.30762,413.0041,314.52402,408.1643,315.28793,402.45007,316.16574,397.6952,251.11084,377.87637,258.26157,372.68024,264.3394,372.8124,270.95593,373.91214,276.6332,375.5782,276.3782,380.0262,270.53592,378.37482,264.1126,377.6423,257.41037,377.0914,289.7491,378.22278,295.64383,378.36896,301.59436,379.37808,306.6402,381.5117,310.90973,388.4687,306.41522,385.6569,300.8621,384.08572,295.27148,382.94363,288.97507,382.45566,282.25497,387.7313,281.76224,394.61505,280.80417,401.10208,280.85178,407.39658,268.9586,411.1281,274.07617,412.35834,279.36093,413.93692,283.38397,413.96365,287.67892,414.01468,255.97926,385.13364,259.9355,383.23828,263.99634,382.81152,268.53525,384.47342,271.71234,387.46335,267.9487,387.89636,263.6445,387.58386,259.58575,386.88168,290.46024,390.95627,294.3435,389.0088,299.0383,389.64667,302.38498,391.19794,304.72897,393.55405,301.0085,394.58273,298.01047,394.38373,294.04416,392.8854,260.07224,426.53128,266.6429,422.8324,274.68314,421.85742,277.78036,422.58313,280.913,423.2382,286.82153,426.36807,289.81384,431.78656,285.7699,434.17947,280.75598,435.13684,275.97903,434.423,269.9007,433.17972,264.1859,430.35483,261.29877,426.362,269.21033,425.411,277.45987,425.97522,283.46252,428.17307,288.57803,431.80023,282.9234,429.9468,276.59216,429.63242,268.9105,427.4467,263.88788,385.3793,298.39612,391.73376,0.19311109,0.115784235,0.0052180556,0.17364947,2.791326,0.18789303,-0.05786524
1766107186211,1,232.51216,385.90527,232.16727,391.59164,232.25397,397.33124,232.11266,403.21387,232.25334,409.25012,232.97878,415.05457,234.06485,421.02094,235.50719,426.59995,237.04047,431.7509,239.95004,437.1456,242.71117,442.03177,246.66724,446.47903,250.55302,450.50342,254.77367,454.02872,259.98822,456.9844,265.2475,458.85202,270.73984,459.7553,276.23328,460.18222,281.59418,459.09094,286.26657,456.99954,290.77353,454.11368,294.24414,450.94507,297.85565,447.16458,300.91528,443.0627,304.23087,438.57227,306.26398,433.59146,308.32776,428.51816,309.95557,423.35477,311.58502,418.39386,313.03677,412.80716,314.35446,407.95383,315.06082,402.2244,315.95395,397.4579,249.2383,378.05585,256.25186,372.81927,262.2964,372.86465,268.73105,373.91553,274.35468,375.51807,274.22067,379.9499,268.3746,378.37512,262.12817,377.68958,255.62047,377.2698,287.43756,378.03107,293.49692,378.0499,299.67087,378.94916,305.07538,381.04306,309.72986,387.93567,304.8158,385.15314,299.02167,383.64935,293.2552,382.66916,286.74747,382.2548,280.06888,387.32703,279.37592,393.91205,278.24078,400.33945,278.0645,406.48157,267.10532,410.6617,272.03934,411.6753,277.1304,413.1225,281.4899,412.98608,285.8791,413.087,254.36229,385.12836,258.04803,383.24054,262.06705,382.80002,266.38312,384.4183,269.89343,387.32224,266.06985,387.71997,261.7742,387.49384,257.92004,386.82205,288.81305,390.34717,292.61816,388.4038,297.44934,389.0729,300.87888,390.4658,303.30426,392.6947,299.58527,393.69156,296.46994,393.50418,292.47336,392.1667,258.81064,426.39816,265.00238,422.46704,272.70746,421.25034,275.84995,421.8207,279.01035,422.3972,285.52682,425.45264,289.0526,431.05878,284.7293,433.67108,279.41867,434.7544,274.34735,434.1209,268.39124,432.9738,262.581,430.21414,259.9477,426.2054,267.49,425.00018,275.61673,425.3532,282.12302,427.42328,287.79895,431.01843,281.54388,429.46216,274.75046,429.32074,267.43042,427.19275,261.94434,385.35785,297.05585,391.11682,0.18253687,0.102735266,0.0559457,0.14142063,2.790704,0.12659118,-0.038685367
1766107186798,1,233.21655,385.8651,232.94109,391.52078,232.8945,397.11984,232.70705,403.02777,232.78929,408.96054,233.35367,414.67535,234.35944,420.6143,235.66092,426.1445,237.09297,431.32755,239.92429,436.69095,242.53783,441.80246,246.28046,446.22662,249.93593,450.35187,253.95975,453.88452,258.96628,456.87805,264.04483,458.74985,269.43036,459.67944,275.01038,460.04865,280.54517,459.01605,285.33588,456.88593,289.97702,454.02158,293.7491,450.9058,297.37363,447.12115,300.6088,443.0394,304.06818,438.52847,306.167,433.53894,308.29932,428.4211,309.95078,423.24615,311.59232,418.212,313.04764,412.62732,314.39572,407.62518,315.104,401.8562,316.07294,396.9909,248.99954,378.05286,255.88873,372.80798,261.81656,372.78238,268.15353,373.66284,273.61765,375.08997,273.4588,379.5584,267.7802,378.1837,261.6028,377.64368,255.23499,377.264,286.88477,377.27847,293.0207,377.28864,299.16348,378.1514,304.63718,380.24075,309.42392,387.03748,304.40344,384.4183,298.54022,382.87778,292.76852,381.94754,286.1445,381.55,279.0164,386.9843,278.08176,393.5771,276.8726,400.0728,276.5043,406.3247,265.95975,410.59915,270.82703,411.62592,275.8067,413.021,280.3083,412.78622,284.87228,412.83575,253.83768,385.11255,257.4111,383.20593,261.42957,382.7558,265.65308,384.32,269.15878,387.13745,265.37115,387.5517,261.09518,387.38385,257.26624,386.73618,288.21844,389.75162,292.0484,387.8048,296.71704,388.46362,300.25543,389.72348,302.73273,391.99118,298.87457,392.93454,295.77655,392.78784,291.8289,391.52374,257.73474,426.44394,263.76385,422.47964,271.1629,421.26016,274.36624,421.82645,277.55423,422.36313,284.2859,425.2574,288.3019,430.70175,283.8576,433.49564,278.29773,434.71613,272.96014,434.12585,267.01395,432.9829,261.47958,430.24664,258.86044,426.2425,266.2451,425.01385,274.13293,425.34793,280.91315,427.2937,287.0799,430.66638,280.5503,429.39868,273.34476,429.3261,266.23132,427.21423,261.26086,385.30643,296.4423,390.49078,0.17081672,0.12359145,0.08628002,0.13130306,2.7941244,0.0845367,-0.0077116042
1766107187373,1,234.15575,382.09494,233.55981,387.44135,233.04803,392.66043,232.76166,398.36426,232.72836,404.2075,232.75462,409.48962,233.12221,415.69672,233.60162,421.17264,234.20566,426.64795,235.27814,432.05972,236.26726,438.04572,238.03917,443.18033,240.18443,448.1352,242.5935,452.63208,245.6934,456.42368,249.75293,458.7344,253.92094,460.09842,260.58792,461.1141,267.62857,460.94214,273.7026,459.66223,280.04053,457.61044,285.96426,455.5148,291.49707,452.23755,296.64352,448.52155,301.81674,444.08112,305.13742,439.45486,308.27588,433.69824,310.2744,428.11703,312.7548,421.87738,315.0393,415.47696,317.28757,409.48624,318.76813,403.03156,320.52335,397.33395,244.72144,375.22,250.80049,370.27713,255.42744,370.65466,260.52448,371.68448,265.01144,373.08258,264.10556,377.6835,260.04977,375.9965,254.85956,375.374,249.7337,375.02792,278.19385,375.56403,285.53882,375.67343,292.22446,377.21326,299.1014,379.66843,304.35663,386.92474,298.68338,383.9398,291.42044,381.8755,284.55084,380.4811,276.94043,380.08078,267.63593,385.53525,264.67255,392.5215,261.94006,399.30893,259.90735,405.9054,252.83276,409.95688,257.07947,411.24634,261.58176,412.66492,267.1967,412.4124,272.93112,412.5429,246.8906,383.0839,249.99844,381.28363,253.43875,380.95984,257.35483,382.5306,260.45358,385.50757,256.97144,385.77402,252.69824,385.59805,249.63297,384.783,279.57892,388.85333,283.745,386.97647,288.5861,387.57614,292.61856,389.1762,295.8456,391.7089,291.3551,392.6466,287.15234,392.28534,283.2892,390.9719,246.62975,426.19513,250.74629,422.18332,256.8987,420.8666,259.7016,421.38937,263.02963,421.9636,272.29044,424.95392,278.6618,430.6922,272.23358,433.57254,264.50742,434.8323,257.50394,434.1566,252.66843,432.95984,248.8768,430.1039,247.75722,425.9837,253.35449,424.67044,259.47318,424.9351,268.77762,427.0778,277.3468,430.558,268.10706,429.74673,258.43115,429.36713,252.92143,427.22968,253.2597,383.51224,288.02765,389.8392,0.17368037,0.060422696,0.44176996,0.0599715,2.6991048,-0.2680896,4.5119599E-4
1766107187950,1,238.2462,377.96695,236.99257,382.77017,235.75197,388.00104,234.70369,393.692,233.6497,399.09824,233.06105,404.11713,233.15135,410.35834,233.40108,415.7985,233.60477,421.38425,234.18361,426.7935,234.42447,433.00504,235.56644,438.44067,237.15904,443.83487,238.82439,449.01096,241.41891,453.77594,244.9377,457.11304,248.65147,459.628,255.28526,461.092,262.22195,461.1487,268.30325,460.3844,275.15295,458.7412,281.14713,457.16037,287.10223,454.4768,292.6656,450.98038,298.54794,446.90936,302.63034,442.69357,307.10898,437.25958,310.08566,431.71396,312.79892,425.75082,315.33725,419.2886,318.16025,413.11707,320.15167,406.43524,322.46542,400.53748,245.21495,373.43564,251.23686,369.1567,255.64671,370.22943,260.78802,371.66443,265.37234,373.1411,264.48672,377.70453,260.35968,375.9559,255.01129,374.922,249.94159,373.94717,278.45605,375.98657,285.708,376.4663,292.35837,378.2562,299.1565,381.2576,304.31653,389.18375,298.64548,385.4989,291.41534,382.97937,284.6309,381.14993,277.0867,380.37637,267.82648,385.4514,264.6213,392.54202,261.11252,399.39383,258.58078,406.28622,251.55539,409.455,255.48846,411.18335,259.8925,412.71942,265.50793,412.56546,271.33844,412.86823,247.10056,381.24918,250.28285,380.0631,253.75949,380.04263,257.6963,381.67188,260.75375,384.93622,257.24994,384.6436,253.02676,384.1449,249.93669,383.04028,279.557,388.93362,283.6704,387.281,288.47287,388.2227,292.36432,390.17773,295.54123,392.7578,290.93784,393.5304,286.72803,392.6463,282.98987,391.2366,244.12914,424.3187,248.73573,421.56107,254.56654,420.79346,257.40936,421.3944,260.6525,421.99622,269.64124,425.13773,276.24393,430.91238,269.31335,433.76688,261.36835,434.84637,254.11688,433.79163,249.52928,432.04993,246.1038,428.57724,245.36243,424.2647,251.17293,424.21188,256.88583,424.92273,266.00974,427.1636,274.8053,430.66373,265.13718,429.90637,255.43906,429.26306,250.27771,426.59225,253.58665,382.35785,287.80582,390.28763,0.16609919,0.041191023,0.47219583,0.11752697,2.7053318,-0.30609664,-0.07633595
1766107188556,1,251.61409,374.78677,249.25732,380.3477,246.50679,385.20425,244.09221,390.70346,241.94048,396.11047,239.96083,401.51123,238.16124,407.63153,237.00554,413.00568,236.01218,418.82104,235.72728,424.73575,235.29039,431.04465,236.06157,436.87213,237.31984,442.35178,239.04059,448.0398,241.61526,453.1411,245.03574,457.06265,248.86053,459.80905,255.34143,462.1363,262.00204,462.80673,268.08118,462.91385,274.50772,461.6076,280.5452,460.22488,286.44107,458.12805,291.96417,455.1979,297.92722,451.7372,302.14023,448.5153,307.0094,443.91983,310.13077,439.47675,313.66498,434.4428,317.0802,429.4783,320.75235,424.18518,324.0719,418.75092,327.0743,413.5531,260.64365,373.49902,268.18463,370.16434,273.03485,372.40634,277.6494,375.32947,281.95773,379.29852,279.86612,383.07367,275.7903,379.6303,271.04596,376.64487,265.80014,374.39746,294.63025,386.34183,301.10086,388.21127,307.08252,391.25064,312.45813,395.3059,315.16034,402.8247,310.9176,398.82043,304.8195,395.17828,299.00415,392.0134,292.65604,389.95288,282.06424,392.06866,277.90192,399.6203,273.17953,406.9087,269.21143,414.25098,259.98975,413.22018,263.61084,416.36017,267.4064,419.30988,272.1376,420.42072,277.56195,421.6247,261.28046,381.80695,265.2055,381.2111,268.67273,382.00656,272.25464,384.5943,274.0315,388.6839,270.23914,387.86093,266.1806,386.33704,263.16977,384.4712,291.15823,398.49118,295.81598,397.6909,300.26202,399.2702,303.28397,402.30466,305.4549,405.60577,300.99106,405.68173,297.29077,404.16635,293.81894,401.7191,247.97365,424.84323,253.83066,423.8501,260.1876,425.0983,262.72195,426.57596,265.9862,427.9799,272.12857,432.73294,276.48523,438.20087,269.93896,440.3435,262.83902,440.43207,256.39975,438.01944,251.6472,434.60132,249.19028,429.92532,249.1995,425.26788,255.36087,426.61423,261.47263,429.44913,268.33633,433.1938,274.92908,437.8046,266.86536,436.525,259.0232,433.8901,253.40372,429.27628,267.30698,384.15585,298.64084,401.36288,0.14452048,0.041846618,0.52587235,0.37184173,2.8219965,-0.3813519,-0.3299951
1766107189154,1,251.84068,375.203,249.5173,380.7339,247.21346,385.50375,244.91766,391.035,242.90053,396.4278,241.04724,401.7985,239.35844,407.88882,238.20392,413.2706,237.05638,419.08414,236.76419,425.02228,236.25145,431.24802,236.953,437.0867,237.85304,442.64175,239.49709,448.3825,241.87357,453.43582,245.13493,457.66583,248.99765,460.77438,255.44925,463.63754,262.02838,464.43204,268.11136,464.748,274.55023,463.53815,280.58194,462.12067,286.42767,460.10498,291.9918,456.98804,297.94623,453.5365,302.12442,450.07382,306.97522,445.19968,310.20288,440.60092,313.94394,435.57065,317.2949,430.35635,321.00027,424.976,324.27643,419.34286,327.21747,414.14206,260.51874,374.58258,267.80676,371.5657,272.52948,373.65045,277.06253,376.37628,281.38226,380.1213,279.4068,383.8875,275.38226,380.70575,270.6806,377.86252,265.57996,375.5164,293.98422,386.50653,300.47556,388.1042,306.5376,391.07822,312.0135,395.07724,314.83386,402.72226,310.52667,398.71387,304.37158,395.12015,298.4905,392.0819,292.11035,390.16592,281.67502,393.02917,277.58176,400.5799,272.987,407.87842,269.06595,415.07455,260.2438,414.63004,263.87674,417.60678,267.59985,420.50986,272.36035,421.52386,277.725,422.57397,261.2878,383.46564,264.92734,382.9085,268.4298,383.57333,271.98898,386.12158,273.82138,390.21216,270.14227,389.49585,266.16837,388.25986,263.08792,386.24887,290.90018,399.1907,295.44492,398.21228,299.9015,399.6987,303.01965,402.49478,305.2309,405.8485,300.75253,406.0152,297.05035,404.6352,293.58112,402.21817,248.52069,426.4419,254.3847,425.58133,260.52982,426.79105,263.0969,428.098,266.33603,429.4865,272.43765,433.8764,276.69876,439.12646,270.4597,441.05954,263.68216,440.99075,257.35617,438.6438,252.78581,435.6988,250.0857,431.216,249.79758,426.82733,255.9421,428.45532,261.9699,430.96814,268.7343,434.5256,275.1172,438.66696,267.53735,437.07553,259.84842,434.59082,254.35881,430.489,267.16928,385.93387,298.39453,401.79367,0.14333019,0.041815776,0.5557165,0.33833137,2.7924025,-0.41238633,-0.29651558
